year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,5,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",53,7,6,1,0,0,0,0,0,559,527,32,0,0,0
2022,5,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",62,14,11,0,0,0,3,0,0,3061,2806,0,0,0,255
2022,5,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",62,23,16,2,0,0,5,0,1,1065,663,206,0,0,196
2022,5,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31,11,11,0,0,0,0,1,0,386,386,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",144,13,10,0,0,0,3,0,0,579,412,0,0,0,167
2022,5,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",62,14,12,2,0,0,0,1,1,2076,1849,227,0,0,0
2022,5,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",93,16,13,2,1,0,0,1,0,1630,1025,469,136,0,0
2022,5,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",209,36,27,8,1,0,0,0,0,3151,2438,651,62,0,0
2022,5,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",62,7,4,0,0,0,3,3,0,350,143,0,0,0,207
2022,5,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",133,24,18,2,0,0,4,0,0,1216,742,118,0,0,356
2022,5,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",311,58,47,7,0,0,4,1,2,4501,3757,342,0,0,402
2022,5,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",53,8,5,1,0,0,2,2,1,1003,790,45,0,0,168
2022,5,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",60,8,7,0,0,0,1,0,0,254,239,0,0,0,15
2022,5,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",124,27,23,1,0,0,3,3,0,1684,1405,66,0,0,213
2022,5,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",389,66,50,4,1,0,11,3,1,4495,3035,392,38,0,1030
2022,5,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",124,31,15,3,0,0,13,1,0,3023,1401,313,0,0,1309
2022,5,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",97,11,7,0,0,0,4,1,0,910,578,0,0,0,332
2022,5,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",169,26,12,2,0,0,12,5,0,3151,1334,118,0,0,1699
2022,5,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",61,8,7,1,0,0,0,0,1,1213,1128,85,0,0,0
2022,5,OO,SkyWest Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",31,6,3,0,0,0,3,1,1,196,63,0,0,0,133
2022,5,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",72,15,14,0,0,0,1,1,0,756,700,0,0,0,56
2022,5,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",57,4,2,1,0,0,1,2,0,1072,767,289,0,0,16
2022,5,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",2,1,0,0,1,0,0,0,0,60,0,0,60,0,0
2022,5,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",92,10,8,0,0,0,2,3,0,543,395,0,0,0,148
2022,5,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",91,19,17,1,0,0,1,0,2,815,668,124,0,0,23
2022,5,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53,8,3,1,1,0,3,0,0,417,179,59,17,0,162
2022,5,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",108,13,9,3,0,0,1,0,0,1637,1427,102,0,0,108
2022,5,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4982,676,468,37,17,0,154,86,25,71708,45702,5356,2546,0,18104
2022,5,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3433,804,381,63,22,2,336,65,6,85323,41075,5646,1696,42,36864
2022,5,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",119,21,17,4,0,0,0,3,0,2104,1960,144,0,0,0
2022,5,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",227,37,23,0,0,0,14,2,0,3797,2104,0,0,0,1693
2022,5,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",121,21,17,0,0,0,4,1,0,881,731,0,0,0,150
2022,5,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2640,401,318,58,1,2,22,16,0,46878,39518,4845,65,61,2389
2022,5,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",52,8,6,1,0,1,0,1,0,923,833,67,0,23,0
2022,5,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",55,14,12,0,0,0,2,1,0,651,551,0,0,0,100
2022,5,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",53,12,7,2,0,0,3,0,0,1732,1481,103,0,0,148
2022,5,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",36,12,10,1,0,0,1,0,0,689,423,152,0,0,114
2022,5,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",93,10,6,2,0,0,2,2,0,497,245,164,0,0,88
2022,5,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",31,2,1,1,0,0,0,0,0,105,56,49,0,0,0
2022,5,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",62,5,4,1,0,0,0,0,0,215,173,42,0,0,0
2022,5,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",128,16,7,2,0,0,7,0,0,854,346,260,0,0,248
2022,5,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",62,9,8,1,0,0,0,0,0,719,632,87,0,0,0
2022,5,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",310,41,31,1,3,0,6,0,0,2888,1928,217,90,0,653
2022,5,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",91,23,15,5,3,0,0,0,0,1665,941,307,417,0,0
2022,5,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",277,59,48,6,1,0,4,3,1,5440,3563,1181,74,0,622
2022,5,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",548,65,43,1,1,1,19,1,0,2595,1288,22,25,15,1245
2022,5,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",4,3,1,0,0,0,2,0,0,431,110,0,0,0,321
2022,5,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",92,12,12,0,0,0,0,0,0,480,480,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",149,15,7,1,0,0,7,2,0,1429,424,49,0,0,956
2022,5,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",55,7,5,1,0,0,1,0,0,473,326,128,0,0,19
2022,5,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",58,3,2,0,0,0,1,0,0,275,87,0,0,0,188
2022,5,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",265,53,37,8,0,1,7,1,1,4061,2527,930,0,21,583
2022,5,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",54,13,3,5,0,0,5,2,1,2907,111,1315,0,0,1481
2022,5,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",278,70,49,3,0,0,18,2,0,5871,3320,985,0,0,1566
2022,5,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",53,6,6,0,0,0,0,1,0,316,316,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",370,42,35,5,0,0,2,0,0,1787,1338,314,0,0,135
2022,5,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",124,16,11,5,0,0,0,3,0,2457,2012,445,0,0,0
2022,5,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",255,40,29,1,1,0,9,1,0,2687,1262,88,25,0,1312
2022,5,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",4,1,0,0,0,0,1,0,0,102,0,0,0,0,102
2022,5,OO,SkyWest Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62,19,8,2,0,0,9,2,0,1920,947,83,0,0,890
2022,5,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",205,41,32,4,0,1,4,0,0,2325,1652,288,0,61,324
2022,5,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",108,21,11,2,0,0,8,4,0,1936,850,51,0,0,1035
2022,5,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",96,19,12,4,0,3,0,1,0,2405,1662,671,0,72,0
2022,5,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",168,41,32,1,0,0,8,1,0,3433,1855,835,0,0,743
2022,5,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",160,20,14,2,0,0,4,1,0,2533,2032,318,0,0,183
2022,5,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",62,14,11,0,0,0,3,2,0,2476,1416,0,0,0,1060
2022,5,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",88,16,14,1,0,0,1,0,0,934,789,70,0,0,75
2022,5,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54,5,5,0,0,0,0,1,1,429,429,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",71,3,2,0,0,0,1,0,0,105,70,0,0,0,35
2022,5,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",45,9,8,1,0,0,0,0,0,1946,1905,41,0,0,0
2022,5,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",4,1,0,0,0,0,1,0,0,15,0,0,0,0,15
2022,5,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",174,34,22,3,0,0,9,1,3,3177,2071,670,0,0,436
2022,5,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",81,13,4,3,0,0,6,1,0,988,274,388,0,0,326
2022,5,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",217,67,52,7,0,0,8,2,1,5721,4411,689,0,0,621
2022,5,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",62,11,2,3,0,0,6,0,0,2135,143,877,0,0,1115
2022,5,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",338,67,49,7,3,1,7,4,2,6405,4499,517,388,16,985
2022,5,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1662,209,127,15,4,0,63,21,2,23798,15877,1200,120,0,6601
2022,5,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",242,45,30,3,0,1,11,2,1,3274,2529,179,0,23,543
2022,5,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",281,44,31,3,1,0,9,3,1,5738,2203,252,698,0,2585
2022,5,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",31,7,5,0,0,0,2,0,0,459,350,0,0,0,109
2022,5,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",62,7,5,2,0,0,0,0,1,813,761,52,0,0,0
2022,5,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",239,58,46,5,0,1,6,1,0,3614,2886,274,0,35,419
2022,5,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",51,9,7,2,0,0,0,1,0,1716,1670,46,0,0,0
2022,5,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",158,49,31,2,1,0,15,4,0,3048,1764,66,128,0,1090
2022,5,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",28,6,6,0,0,0,0,0,0,131,131,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",54,10,8,1,0,0,1,0,0,1377,555,776,0,0,46
2022,5,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",58,7,4,1,0,0,2,3,2,679,541,15,0,0,123
2022,5,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",62,6,3,1,1,0,1,1,1,673,532,88,22,0,31
2022,5,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53,6,2,1,0,0,3,2,1,298,81,69,0,0,148
2022,5,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",253,62,32,11,6,1,12,1,0,3407,1732,402,476,17,780
2022,5,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",61,7,5,0,0,0,2,2,0,469,285,0,0,0,184
2022,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4025,584,346,49,6,1,182,7,1,40533,23917,3012,383,194,13027
2022,5,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",95,16,12,2,0,0,2,1,1,1743,559,1025,0,0,159
2022,5,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",50,5,2,0,0,0,3,0,0,386,151,0,0,0,235
2022,5,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53,9,5,0,0,0,4,0,0,451,280,0,0,0,171
2022,5,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",54,6,3,1,0,0,2,2,0,338,151,16,0,0,171
2022,5,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",105,26,16,2,0,0,8,1,0,1934,1085,112,0,0,737
2022,5,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",101,22,11,1,0,0,10,0,0,1675,721,35,0,0,919
2022,5,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",123,33,21,2,4,0,6,3,0,1978,1169,98,509,0,202
2022,5,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",134,10,9,1,0,0,0,0,0,709,553,156,0,0,0
2022,5,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",116,23,16,1,0,0,6,2,2,1500,889,32,0,0,579
2022,5,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",10,3,3,0,0,0,0,0,0,184,184,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",62,12,5,0,0,0,7,0,0,1936,1420,0,0,0,516
2022,5,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",62,12,7,4,0,1,0,0,1,1463,1174,254,0,35,0
2022,5,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",62,6,2,3,0,0,1,0,0,272,104,148,0,0,20
2022,5,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",98,8,8,0,0,0,0,1,0,501,501,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",102,11,9,0,0,0,2,1,0,975,766,0,0,0,209
2022,5,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",201,40,31,2,0,0,7,0,1,3004,2532,150,0,0,322
2022,5,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",58,7,6,0,0,0,1,0,0,385,211,0,0,0,174
2022,5,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",88,11,7,3,0,0,1,0,0,1287,820,415,0,0,52
2022,5,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",181,43,35,7,0,1,0,1,0,3556,2646,872,0,38,0
2022,5,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",88,19,9,5,0,1,4,0,0,2471,1187,479,0,16,789
2022,5,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",420,91,68,10,0,0,13,2,1,6201,4276,991,0,0,934
2022,5,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",32,4,3,0,0,0,1,0,0,317,61,0,0,0,256
2022,5,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",279,21,17,1,0,0,3,0,2,1130,944,42,0,0,144
2022,5,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",30,5,3,0,0,0,2,0,0,325,282,0,0,0,43
2022,5,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",92,12,3,1,0,0,8,2,3,735,197,16,0,0,522
2022,5,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",302,60,42,10,0,0,8,0,1,4300,3031,800,0,0,469
2022,5,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",49,6,5,1,0,0,0,0,0,502,277,225,0,0,0
2022,5,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",92,17,9,1,0,0,7,4,0,1006,570,69,0,0,367
2022,5,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",62,11,5,0,0,0,6,4,0,713,339,0,0,0,374
2022,5,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",115,21,13,0,0,0,8,4,0,1624,698,0,0,0,926
2022,5,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",175,28,16,8,0,1,3,3,1,1881,1043,615,0,28,195
2022,5,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",62,8,7,1,0,0,0,0,0,1186,1152,34,0,0,0
2022,5,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",209,27,20,2,0,0,5,0,1,2766,2109,338,0,0,319
2022,5,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",238,44,33,9,1,1,0,0,0,3158,2392,678,66,22,0
2022,5,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",67,4,3,1,0,0,0,0,0,184,134,50,0,0,0
2022,5,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3236,543,420,105,9,5,4,20,13,59551,45585,12516,1041,164,245
2022,5,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",4,1,1,0,0,0,0,0,0,33,33,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",93,13,8,1,1,0,3,1,0,1428,1182,70,80,0,96
2022,5,OO,SkyWest Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",198,28,15,9,1,0,3,0,0,1212,661,353,87,0,111
2022,5,OO,SkyWest Airlines Inc.,OGS,"Ogdensburg, NY: Ogdensburg International",47,7,6,0,0,0,1,0,0,686,442,0,0,0,244
2022,5,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",523,104,65,9,3,0,27,3,1,10104,5831,465,186,0,3622
2022,5,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",405,45,37,5,0,0,3,1,1,3193,2415,573,0,0,205
2022,5,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",243,26,22,2,0,0,2,0,0,1598,1057,179,0,0,362
2022,5,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4665,693,438,38,16,0,201,46,7,71171,44133,4956,1534,0,20548
2022,5,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",66,12,10,2,0,0,0,0,0,909,838,71,0,0,0
2022,5,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",37,5,4,0,0,0,1,0,3,302,262,0,0,0,40
2022,5,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",93,16,14,0,0,0,2,1,0,2955,2880,0,0,0,75
2022,5,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",39,11,9,0,1,0,1,1,0,1712,644,0,70,0,998
2022,5,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",672,100,62,10,1,0,27,2,1,5285,3420,265,21,0,1579
2022,5,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",82,18,15,3,0,0,0,0,0,708,575,133,0,0,0
2022,5,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1085,138,78,13,1,0,46,1,0,16620,9104,1379,45,0,6092
2022,5,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",57,9,6,1,0,0,2,0,0,1737,1358,84,0,0,295
2022,5,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",31,2,2,0,0,0,0,0,0,36,36,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",189,30,24,6,0,0,0,1,0,1829,1653,176,0,0,0
2022,5,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",53,7,6,1,0,0,0,0,0,388,341,47,0,0,0
2022,5,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",69,29,24,2,0,0,3,1,0,2272,1534,288,0,0,450
2022,5,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",62,8,6,0,0,0,2,1,0,1268,1098,0,0,0,170
2022,5,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",305,27,25,2,0,0,0,0,0,2204,2009,195,0,0,0
2022,5,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",512,57,32,3,0,0,22,0,1,3631,2260,70,0,0,1301
2022,5,OO,SkyWest Airlines Inc.,PUB,"Pueblo, CO: Pueblo Memorial",55,6,3,0,0,0,3,0,0,333,103,0,0,0,230
2022,5,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",87,10,9,1,0,0,0,1,0,792,730,62,0,0,0
2022,5,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",5,2,1,0,0,0,1,0,0,82,35,0,0,0,47
2022,5,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",135,21,17,4,0,0,0,0,0,2180,2047,133,0,0,0
2022,5,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",124,20,16,0,0,0,4,0,0,2613,2068,0,0,0,545
2022,5,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",416,48,32,1,0,0,15,1,2,2693,1700,26,0,0,967
2022,5,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",62,10,7,3,0,0,0,0,2,1770,256,1514,0,0,0
2022,5,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",36,7,6,0,0,0,1,0,0,445,336,0,0,0,109
2022,5,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Riverton Regional",35,9,8,0,0,0,1,1,0,1222,1069,0,0,0,153
2022,5,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",31,4,3,0,0,0,1,0,0,131,85,0,0,0,46
2022,5,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",368,46,22,9,2,0,13,0,0,2259,1005,237,52,0,965
2022,5,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",133,23,20,3,0,0,0,1,0,1571,1440,131,0,0,0
2022,5,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",93,10,5,0,0,0,5,1,1,1790,714,0,0,0,1076
2022,5,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",62,7,4,3,0,0,0,1,0,938,762,176,0,0,0
2022,5,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",161,37,25,1,0,0,11,1,1,2681,1095,767,0,0,819
2022,5,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",1010,172,52,7,2,0,111,1,0,9043,2409,366,178,0,6090
2022,5,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",148,8,6,0,0,0,2,1,0,462,317,0,0,0,145
2022,5,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",36,6,6,0,0,0,0,0,0,138,138,0,0,0,0
2022,5,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",271,29,20,2,0,0,7,2,1,1881,1106,179,0,0,596
2022,5,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",248,50,39,3,0,0,8,0,1,6394,5339,276,0,0,779
2022,5,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",340,36,23,0,0,0,13,2,4,2362,1446,0,0,0,916
2022,5,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",93,26,22,0,0,0,4,2,0,3727,1909,0,0,0,1818
2022,5,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",246,57,41,13,0,1,2,0,0,4360,3232,952,0,22,154
2022,5,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1863,163,130,14,0,0,19,2,0,8837,7097,746,0,0,994
